,0
533,4
534,4
535,4
536,4
537,1
538,1
539,1
540,4
541,4
542,4
543,4
544,4
545,4
546,4
547,4
548,4
549,4
550,4
551,4
552,4
553,4
554,4
555,4
556,0
557,0
558,0
559,1
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,1
580,0
581,0
582,1
583,1
584,1
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,0
609,1
610,1
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,3
645,3
646,3
647,3
648,3
649,3
650,3
651,3
652,3
653,3
654,3
655,3
656,3
657,3
658,3
659,3
660,3
661,3
662,3
663,3
664,3
665,3
666,2
667,2
668,2
669,2
670,2
671,2
672,2
673,2
674,2
675,2
676,2
677,4
678,4
679,4
680,4
681,4
682,4
683,4
684,4
685,4
686,4
687,4
688,4
689,4
690,4
691,4
692,4
693,4
694,4
695,4
696,4
697,4
698,1
699,1
700,1
701,4
702,4
703,4
704,4
705,4
706,4
707,4
708,4
709,4
710,4
711,1
712,1
713,1
714,4
715,4
716,4
717,4
718,4
719,4
720,4
721,4
722,4
723,4
724,4
725,4
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,1
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,1
777,1
778,1
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,0
793,1
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,4
809,0
810,4
811,4
812,0
813,4
814,4
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,0
833,0
834,0
835,0
836,0
837,0
838,0
839,0
840,0
841,0
842,0
843,0
844,0
845,0
846,0
847,0
848,0
849,0
850,0
851,0
852,0
853,0
854,0
855,0
